userId,name,,status,latitude,longitude,description
1540,Duffy Lake Trail #3427,,None,-121.950044,44.4911,Duffy Lake Trail connects to the Big Meadows area and toBig Meadows Area:Mt. Jefferson Wilderness access:
1541,Santiam Lake Trail #3491,,None,-121.891301,44.4775942,The trail begins at the junction with
1542,Big Meadows Loop Trailhead,,None,-121.9803359,44.5095425,This trailhead provides access to:
1543,Big Meadows Loop Trail #3456,,None,-121.9803359,44.5095425,Trail starts on the old road bed of Forest Service Road 587 just south of Fay Lake. It winds south and east through Douglas-Fir Western Hemlock forest then ties in with
1544,Duffy Lake Trail #3427,,None,-121.950044,44.4911,Duffy Lake Trail connects to the Big Meadows area and toBig Meadows Area:Mt. Jefferson Wilderness access:
1545,Dixie Lakes Trail #3494,,None,-121.880104,44.4951225,Duffy Lake Trail connects to the Big Meadows area and toBig Meadows Area:Mt. Jefferson Wilderness access:
1546,Duffy Lake Trailhead,,None,-121.950044,44.4911,Trailhead for
1547,Duffy Prairie Trail #3454,,None,-121.9104376,44.4906443,The trail connects with
1548,Pacific Crest National Scenic Trail,,None,-121.8551127,44.4227582,The following description is provided by the Pacific Crest Trail Association:
1549,Santiam Lake Trail #3491,,None,-121.891301,44.4775942,A gradual climb through Douglas-Fir Western Hemlock Mountain Hemlock true Fir forest. Trail connects with
1550,Maxwell Butte Trail #3391,,None,-121.9700002,44.46385569,A gradual climb through Douglas-Fir Western Hemlock Mountain Hemlock true Fir forest. Trail connects with
1551,Lava Lakes Trail #3433,,None,-121.7851511,43.9187008,This trail links
1552,Maxwell Butte Trailhead,,None,-121.9700002,44.46385569,This trailhead provides access to:Maxwell Butte Trail #3391Lava Lakes Trail #3433See Trail page for more information.
1553,Santiam Lodge Trail #3496,,None,-121.891301,44.4775942,
1554,Pamelia Lake Trail Area - Mt. Jefferson Wilderness,,None,-121.845345,44.6517858,This unique landscape encompasses crystal clear streams wildflower meadows and rugged mountain views. This area sits on the western flank of Mt Jefferson (10497 ft) and is a popular access route for climbers.Â Part of this trail area was burned in the 2006 Puzzle Fire. The fire changed the area dramatically and hazards remain.The area contains a number of lakes streams and springs. Hiking along theBackpacking day hiking mountaineering and horseback riding are the most common forms of recreation in the area during the short summer season after snow has receded. Opportunities for nature photography also abound.TheAccess to the Pamelia Limited Entry Area begins at theFacilities at the trailhead include parking bathrooms picnic tables and wilderness and interpretive information about the area.Map showing recreational areas.
1555,Pamelia Lake Trailhead,,None,-121.8915337,44.66018638,This trailhead provides access to:See trail pages for more information.
1556,Bingham Ridge Trail #3421,,None,-121.9093881,44.60584719,This trailhead provides access to:
1557,Bingham Ridge Trailhead,,None,-121.9093881,44.60584719,This trailhead provides access to:
1558,Pamelia Lake Trail #3439,,None,-121.8915337,44.66018638,This unique landscape encompasses crystal clear streams lakes wildflower meadows and rugged mountain views. Pamelia Lake is one of the most popular hiking destinations in theTheFacilities at the
1559,Minto Mountain Trail #3448,,None,-121.922847,44.649714,Travel up long switchbacks to the steep meadow area through Douglas-Fir Western Hemlock forest.
1560,Opal Creek Wilderness,,None,-122.264394,44.859856,The 20454 acre Opal Creek Wilderness features steep and rugged forested hillsides. The eastern portion of the area encompasses the headwaters of two major creeks (Battle Axe Creek and Opal Creek) which join to become the Little North Santiam River. The western portion of the area is dominated by two prominent peaks Whetstone and Henline mountains which offer scenic vantage points and were once used as fire lookout sites.The area is forested with Douglas fir Pacific silver fir and Western hemlock plant associations. Western red cedar and Pacific yew occur in wet lowlands while higher ridges have some Engelmann spruce and mountain hemlock. Common hardwoods include big leaf maple and red alder. Understory vegetation includes huckleberry vine maple and rhododendron. Various bird species deer black bear cougars and elk use the wilderness area in the summer months.There are eight trails totaling 36 miles. These are remnants of the early day prospecting and fire access routes. Most are single destination in-out trails with little opportunity for loop travel. Many end at old lookout sites which provide some views. OtherBecause of the remoteness and steep topography very little overnight camping occurs.Special regulationsThree trailheadsPublic vehicle traffic is not permitted beyond the gate but foot and horse travel is allowed. This former mining access route continues to parallel the wilderness boundary and trailheads forSpecial considerations need to be taken before you begin your wilderness excursion. Always carry a detailed topographic map when you head out into the backcountry and remember you can't count on cell phone coverage in remote forest areas.The following will help you planÂ a safeÂ trip:Tightly packed cars and resulting congestion can prevent emergency vehicle access; please park only in designated spots.Map showing recreational areas.
1561,Pamelia Lake Trail #3439,,None,-121.8915337,44.66018638,This unique landscape encompasses crystal clear streams lakes wildflower meadows and rugged mountain views. Pamelia Lake is one of the most popular hiking destinations in theTheFacilities at the
1562,Pamelia Lake Trailhead,,None,-121.8915337,44.66018638,This trailhead provides access to:See trail pages for more information.
1563,Minto Mountain Trailhead,,None,-121.922847,44.649714,This trailhead provides access to:
1564,Woodpecker Trailhead,,None,-121.885017,44.68036389,This popular destination known for its great beauty where old growth towers above the Little North Santiam River is enjoyed by around 20000 visitors each year.Legislation designating theTodayÂ manyTheTightly packed cars and resulting congestion can prevent emergency vehicle access; please park only in designated spots.Map showing recreational areas.
1565,Woodpecker Trail #3442,,None,-121.885017,44.68036389,This popular destination known for its great beauty where old growth towers above the Little North Santiam River is enjoyed by around 20000 visitors each year.Legislation designating theTodayÂ manyTheTightly packed cars and resulting congestion can prevent emergency vehicle access; please park only in designated spots.Â 
1566,Opal Creek Scenic Recreation Area,,None,-122.2646,44.8598,This popular destination known for its great beauty where old growth towers above the Little North Santiam River is enjoyed by around 20000 visitors each year.Legislation designating theTodayÂ manyTheTightly packed cars and resulting congestion can prevent emergency vehicle access; please park only in designated spots.Map showing recreational areas.
1567,Opal Creek Wilderness and Scenic Trail Area,,None,-122.264394,44.859856,These are trails that traverse both the Opal Creek Wilderness and Opal Creek Scenic Recreation Area
1568,Battle Ax Creek Trail #3339,,None,-122.1247559,44.82524495,This 4 mile trail described from east to west initially climbs to Beachie Saddle at the
1569,Opal Creek Wilderness,,None,-122.264394,44.859856,The 20454 acre Opal Creek Wilderness features steep and rugged forested hillsides. The eastern portion of the area encompasses the headwaters of two major creeks (Battle Axe Creek and Opal Creek) which join to become the Little North Santiam River. The western portion of the area is dominated by two prominent peaks Whetstone and Henline mountains which offer scenic vantage points and were once used as fire lookout sites.The area is forested with Douglas fir Pacific silver fir and Western hemlock plant associations. Western red cedar and Pacific yew occur in wet lowlands while higher ridges have some Engelmann spruce and mountain hemlock. Common hardwoods include big leaf maple and red alder. Understory vegetation includes huckleberry vine maple and rhododendron. Various bird species deer black bear cougars and elk use the wilderness area in the summer months.There are eight trails totaling 36 miles. These are remnants of the early day prospecting and fire access routes. Most are single destination in-out trails with little opportunity for loop travel. Many end at old lookout sites which provide some views. OtherBecause of the remoteness and steep topography very little overnight camping occurs.Special regulationsThree trailheadsPublic vehicle traffic is not permitted beyond the gate but foot and horse travel is allowed. This former mining access route continues to parallel the wilderness boundary and trailheads forSpecial considerations need to be taken before you begin your wilderness excursion. Always carry a detailed topographic map when you head out into the backcountry and remember you can't count on cell phone coverage in remote forest areas.The following will help you planÂ a safeÂ trip:Tightly packed cars and resulting congestion can prevent emergency vehicle access; please park only in designated spots.Map showing recreational areas.
1570,Beachie Trail #3341,,None,-122.1991059,44.8161838,"This trail follows along the top of Elkhorn Ridge offering occasional views to the North and South. The ""Phantom Natural Bridge"" is on the Eastern end of this trail."
